ano,sigla_uf,id_municipio,ibc,cobertura_pop_4g5g,fibra,densidade_smp,hhi_smp,densidade_scm,hhi_scm,adensamento_estacoes
2021.0,PE,2616100.0,42.48,54.0662,,29.57,54.0,7.52,38.0,5.37
2021.0,AL,2705101.0,55.05,97.2052,100.0,52.64,48.0,1.6,71.0,8.35
2021.0,AL,2705408.0,55.19,99.9738,100.0,62.15,28.0,0.05,54.0,10.75
2021.0,AL,2707404.0,48.55,76.5102,,45.43,52.0,0.85,39.0,10.12
2021.0,SE,2802106.0,57.83,95.6538,100.0,74.05,41.0,6.91,43.0,9.19
2021.0,SE,2806404.0,32.37,99.5775,,45.27,43.0,0.04,57.0,6.5
2021.0,BA,2902906.0,48.7,70.9593,100.0,55.49,61.0,3.35,16.0,6.67
2021.0,BA,2906204.0,48.29,71.6706,100.0,47.62,10.0,10.6,59.0,6.8
2021.0,BA,2907707.0,37.74,33.3295,,28.24,28.0,9.29,30.0,11.45
2021.0,BA,2909109.0,47.85,65.5566,,39.26,57.0,0.18,72.0,10.93
2021.0,BA,2909703.0,42.47,46.0813,100.0,37.28,42.0,0.94,57.0,11.03
2021.0,BA,2910602.0,48.75,78.3898,,48.07,46.0,3.91,33.0,6.1
2021.0,BA,2911709.0,59.8,85.5388,,77.04,75.0,10.49,60.0,4.22
2021.0,BA,2920502.0,59.9,74.3007,100.0,90.2,87.0,0.54,64.0,7.72
2021.0,BA,2923506.0,44.97,48.3332,100.0,39.28,57.0,7.35,63.0,5.63
2021.0,MG,3101631.0,59.43,87.122,100.0,61.07,73.0,16.89,51.0,18.22
2021.0,MG,3104502.0,47.93,63.8837,,58.54,22.0,3.27,48.0,8.64
2021.0,MG,3110509.0,64.92,83.9346,100.0,82.33,84.0,19.5,76.0,12.95
2021.0,MG,3116308.0,49.13,76.4572,100.0,37.9,62.0,8.74,27.0,15.09
2021.0,MG,3116803.0,44.23,45.8738,100.0,48.74,66.0,2.24,27.0,8.75
2021.0,MG,3122470.0,25.9,58.2759,0.0,50.07,4.0,0.8,71.0,14.14
2021.0,MG,3125101.0,67.41,92.916,100.0,87.42,80.0,31.46,46.0,10.92
2021.0,MG,3127800.0,44.1,46.1293,100.0,51.09,6.0,6.53,65.0,8.06
2021.0,MG,3131307.0,67.42,99.4345,,84.59,84.0,19.97,80.0,6.15
2021.0,MG,3132008.0,15.96,22.8062,0.0,35.87,1.0,0.43,65.0,9.44
2021.0,MG,3136306.0,55.55,83.4135,100.0,79.61,42.0,7.34,20.0,8.57
2021.0,MG,3143450.0,20.09,35.3033,0.0,42.56,25.0,0.17,54.0,9.2
2021.0,MG,3143500.0,57.88,81.7595,,81.01,32.0,5.21,64.0,14.35
2021.0,MG,3143708.0,60.96,79.6342,100.0,73.81,78.0,4.91,77.0,24.66
2021.0,MG,3145059.0,53.51,92.6856,,36.6,68.0,3.81,70.0,13.72
2021.0,MG,3148509.0,24.52,62.8917,0.0,41.66,21.0,1.76,66.0,3.06
2021.0,MG,3150406.0,52.4,60.5601,,59.95,66.0,4.48,65.0,15.32
2021.0,MG,3157500.0,54.27,73.8466,,56.31,64.0,84.68,40.0,11.81
2021.0,MG,3158102.0,49.98,73.1902,100.0,49.1,55.0,0.24,60.0,9.88
2021.0,MG,3159902.0,54.11,90.4294,,52.98,14.0,15.68,57.0,47.39
2021.0,MG,3160108.0,59.61,89.5355,,73.71,38.0,7.1,40.0,33.28
2021.0,MG,3162948.0,60.01,86.6223,100.0,87.29,61.0,78.74,10.0,20.47
2021.0,MG,3163409.0,59.87,84.3664,100.0,73.96,65.0,4.04,62.0,23.99
2021.0,RJ,3300803.0,60.57,93.3857,100.0,64.14,87.0,5.17,83.0,10.34
2021.0,SP,3503901.0,68.46,98.7517,100.0,86.36,88.0,23.87,68.0,10.56
2021.0,SP,3506300.0,60.66,98.0413,,65.11,32.0,20.61,67.0,13.81
2021.0,SP,3508306.0,60.66,95.8332,,63.9,44.0,22.68,22.0,30.44
2021.0,SP,3514700.0,58.13,85.6225,100.0,81.32,33.0,9.26,46.0,12.79
2021.0,SP,3515186.0,64.48,94.9716,,68.05,66.0,25.64,91.0,8.64
2021.0,SP,3515301.0,59.86,90.6314,,77.67,51.0,5.29,33.0,27.79
2021.0,SP,3517307.0,56.86,97.2573,100.0,69.48,45.0,1.68,20.0,22.13
2021.0,SP,3517604.0,49.08,66.1422,,57.53,28.0,1.69,69.0,6.08
2021.0,SP,3521705.0,54.64,83.2552,,68.78,16.0,3.85,76.0,8.86
2021.0,SP,3538907.0,57.33,97.699,,55.94,45.0,21.94,36.0,7.93
2021.0,SP,3543303.0,66.43,99.9796,,73.98,79.0,20.42,83.0,13.54
2021.0,SP,3545506.0,54.17,83.3672,100.0,59.03,25.0,63.62,58.0,23.34
2021.0,SP,3547403.0,59.74,94.9269,,70.94,19.0,2.76,74.0,31.14
2021.0,PR,4102505.0,53.73,73.1541,100.0,53.5,68.0,56.38,52.0,9.11
2021.0,PR,4105607.0,54.51,96.3087,100.0,57.36,42.0,9.15,33.0,7.94
2021.0,PR,4106308.0,63.28,93.684,,72.61,76.0,15.34,82.0,8.98
2021.0,PR,4107801.0,62.52,96.6399,,83.97,11.0,11.83,75.0,21.05
2021.0,PR,4117271.0,49.92,49.9813,,61.84,20.0,2.11,82.0,24.47
2021.0,PR,4123303.0,57.72,82.3456,100.0,61.38,66.0,10.41,73.0,13.34
2021.0,PR,4123501.0,54.42,65.5243,100.0,55.44,82.0,13.91,79.0,3.8
2021.0,SC,4201273.0,52.27,36.3297,100.0,75.63,30.0,25.59,46.0,18.06
2021.0,SC,4208708.0,50.26,67.9468,,53.47,60.0,1.36,62.0,7.46
2021.0,SC,4216701.0,55.33,72.2075,100.0,57.55,56.0,25.24,54.0,5.58
2021.0,SC,4218509.0,59.02,86.2895,,80.35,46.0,3.36,60.0,15.79
2021.0,SC,4219507.0,63.6,95.3208,,72.55,66.0,24.37,70.0,6.39
2021.0,RS,4305934.0,40.62,42.818,100.0,17.82,45.0,19.34,25.0,16.04
2021.0,RS,4306502.0,37.68,34.4733,,27.66,13.0,4.02,77.0,3.3
2021.0,RS,4306973.0,64.13,95.8237,,65.94,56.0,18.33,67.0,34.52
2021.0,RS,4311908.0,57.65,60.5489,,52.57,79.0,25.91,62.0,30.31
2021.0,RS,4312708.0,57.03,81.3917,,62.42,31.0,25.95,61.0,6.66
2021.0,RS,4313011.0,50.68,67.3788,100.0,65.02,7.0,17.27,32.0,9.6
2021.0,RS,4318309.0,55.72,90.4632,,62.53,34.0,10.87,49.0,10.75
2021.0,RS,4320404.0,57.33,92.9144,,60.3,57.0,26.87,10.0,7.11
2021.0,RS,4320503.0,55.25,71.5386,,60.21,36.0,17.54,60.0,19.69
2021.0,MS,5003207.0,57.1,89.4419,,67.95,79.0,4.14,37.0,9.35
2021.0,MS,5003504.0,62.96,93.0291,,79.17,57.0,4.93,74.0,25.59
2021.0,MS,5003751.0,55.11,79.4066,,57.74,75.0,8.75,61.0,100.0
2021.0,MS,5007406.0,55.96,87.0659,100.0,66.6,31.0,5.54,71.0,10.27
2021.0,MT,5103106.0,48.2,66.7735,100.0,50.3,39.0,13.46,21.0,8.99
2021.0,MT,5103700.0,47.5,61.7389,,43.38,38.0,11.88,59.0,5.19
2021.0,MT,5103858.0,37.98,35.1002,100.0,24.96,21.0,5.85,67.0,6.5
2021.0,MT,5106828.0,39.79,39.9366,,41.78,25.0,7.46,22.0,6.33
2021.0,GO,5201454.0,32.89,82.1988,0.0,65.62,35.0,4.99,34.0,10.39
2021.0,GO,5204904.0,58.11,89.6822,,73.93,71.0,3.83,50.0,6.39
2021.0,GO,5205521.0,34.95,64.2429,,65.45,54.0,1.68,67.0,30.79
2021.0,GO,5210158.0,40.56,66.1514,,20.66,24.0,1.07,43.0,8.89
2021.0,GO,5212600.0,36.09,71.9251,0.0,81.62,41.0,2.13,68.0,10.9
2021.0,GO,5213905.0,33.7,72.8659,,58.98,65.0,17.72,20.0,12.48
2021.0,GO,5214804.0,69.78,93.4132,,89.94,70.0,22.71,64.0,34.48
2021.0,GO,5220702.0,19.52,45.7005,,29.0,9.0,0.24,57.0,16.91
2024.0,PA,1503903.0,27.51,51.9479,0.0,45.43,47.0,4.95,83.0,18.53
2024.0,PA,1508084.0,57.6,83.8345,100.0,59.2,32.0,48.78,75.0,15.3
2024.0,AP,1600279.0,47.98,93.8601,,37.84,33.0,45.56,30.0,10.53
2024.0,AP,1600550.0,21.52,51.0546,,33.23,17.0,13.55,36.0,24.74
2024.0,TO,1702406.0,38.03,70.8956,,47.99,33.0,7.46,78.0,19.01
2024.0,TO,1720655.0,39.77,82.2595,50.0,58.92,8.0,17.56,35.0,19.04
2024.0,MA,2101707.0,47.97,55.7899,,49.37,51.0,19.25,78.0,13.97
2024.0,MA,2108058.0,25.23,52.5914,,33.38,47.0,5.44,38.0,49.17
2024.0,MA,2108900.0,35.43,61.6073,,29.13,2.0,11.61,65.0,11.47
2024.0,PI,2201606.0,41.18,66.8234,100.0,40.35,9.0,0.32,43.0,14.85
2024.0,PI,2201945.0,38.29,57.9825,,38.0,14.0,0.04,74.0,22.29
2024.0,PI,2206308.0,63.12,80.1437,100.0,34.47,19.0,0.0,63.0,100.0
2024.0,PI,2207553.0,38.79,54.0469,,18.21,24.0,100.0,51.0,38.68
2024.0,PI,2209104.0,40.63,73.9599,100.0,10.04,5.0,49.13,5.0,8.43
2024.0,CE,2302701.0,58.26,79.0759,,56.3,59.0,12.49,65.0,21.09
2024.0,CE,2303956.0,66.8,95.7,100.0,54.63,59.0,24.35,70.0,24.08
2024.0,CE,2306553.0,48.57,75.8556,100.0,39.24,63.0,10.48,46.0,12.1
2024.0,RN,2404101.0,34.69,74.483,0.0,50.56,24.0,12.15,24.0,69.44
2024.0,RN,2410256.0,32.38,58.5272,,30.05,22.0,14.7,6.0,37.33
2024.0,RN,2410504.0,46.28,95.084,,51.43,39.0,27.01,19.0,26.56
2024.0,PB,2512200.0,56.36,81.2472,,40.01,7.0,16.27,56.0,37.25
2024.0,PB,2514107.0,18.96,33.8604,0.0,17.3,16.0,0.52,35.0,34.38
2024.0,PB,2516409.0,40.43,75.4783,50.0,23.07,17.0,10.34,67.0,18.91
2024.0,PE,2602209.0,54.45,85.0356,100.0,36.68,49.0,0.55,30.0,12.73
2024.0,PE,2603009.0,50.38,76.8616,,56.11,49.0,35.53,18.0,12.6
2024.0,PE,2615805.0,28.91,49.5339,,24.59,40.0,12.92,19.0,5.55
2024.0,AL,2700102.0,40.36,49.5795,50.0,43.27,60.0,25.66,56.0,12.79
2024.0,AL,2701209.0,40.05,72.6916,50.0,33.96,57.0,5.63,60.0,14.02
2024.0,AL,2704906.0,50.08,80.0699,0.0,74.62,37.0,0.39,80.0,46.7
2024.0,AL,2706109.0,45.07,84.8971,,47.02,11.0,4.19,59.0,17.1
2024.0,AL,2709400.0,59.87,88.8537,100.0,50.28,50.0,2.28,74.0,16.38
2024.0,SE,2805901.0,60.97,97.6149,,47.65,49.0,0.11,56.0,22.54
2024.0,BA,2917201.0,21.86,51.0238,,32.7,8.0,1.78,59.0,10.81
2024.0,BA,2918357.0,46.91,80.5398,,52.47,16.0,19.71,11.0,19.38
2024.0,BA,2921005.0,68.49,90.322,,84.28,61.0,16.13,81.0,51.29
2024.0,BA,2925600.0,51.11,92.4112,50.0,50.14,44.0,23.45,13.0,15.97
2024.0,BA,2928109.0,45.39,63.623,,57.46,63.0,13.61,22.0,9.88
2024.0,BA,2933455.0,31.07,52.3303,50.0,37.35,27.0,1.04,78.0,11.16
2024.0,MG,3102803.0,46.47,85.8254,50.0,55.89,57.0,21.92,48.0,20.54
2024.0,MG,3104502.0,42.9,65.6986,,69.17,33.0,17.42,75.0,25.57
2024.0,MG,3106606.0,35.98,68.1979,0.0,53.23,27.0,7.04,33.0,43.99
2024.0,MG,3108206.0,29.3,74.1765,0.0,52.73,7.0,4.27,60.0,26.71
2024.0,MG,3112604.0,59.02,94.7951,100.0,48.4,64.0,51.82,33.0,23.49
2024.0,MG,3114402.0,60.07,83.506,100.0,56.32,30.0,41.03,57.0,27.95
2024.0,MG,3117504.0,69.2,81.4289,100.0,85.57,57.0,68.12,11.0,43.29
2024.0,MG,3121209.0,35.9,81.4151,0.0,54.98,31.0,10.79,29.0,34.25
2024.0,MG,3121803.0,45.42,94.9015,,45.63,21.0,7.0,68.0,44.19
2024.0,MG,3122009.0,51.46,82.9726,50.0,51.65,10.0,34.75,48.0,16.41
2024.0,MG,3134400.0,65.08,96.9157,,53.13,58.0,59.54,53.0,29.99
2024.0,MG,3138500.0,56.98,81.5954,100.0,53.93,48.0,28.69,32.0,31.41
2024.0,MG,3141306.0,32.54,63.999,0.0,51.07,21.0,10.46,68.0,37.13
2024.0,MG,3141405.0,47.8,77.5281,100.0,39.91,50.0,33.0,11.0,17.08
2024.0,MG,3144102.0,60.82,86.6476,,51.98,52.0,42.04,44.0,13.32
2024.0,MG,3151107.0,45.27,89.2858,,71.97,15.0,0.48,68.0,26.3
2024.0,MG,3152204.0,48.99,81.7994,50.0,61.6,47.0,12.17,55.0,24.57
2024.0,MG,3154507.0,35.73,60.9036,50.0,43.55,0.0,7.77,46.0,22.51
2024.0,MG,3154606.0,72.96,99.9701,100.0,63.96,63.0,56.94,74.0,14.35
2024.0,MG,3155405.0,51.87,92.5872,50.0,53.15,37.0,18.13,66.0,17.26
2024.0,MG,3157278.0,43.41,68.882,0.0,46.29,47.0,24.46,51.0,62.52
2024.0,MG,3161056.0,43.28,77.4957,0.0,58.12,30.0,1.15,72.0,46.13
2024.0,MG,3169307.0,70.01,95.2307,100.0,61.83,66.0,70.27,76.0,22.41
2024.0,MG,3171808.0,57.25,77.7876,,48.07,42.0,2.64,71.0,28.52
2024.0,ES,3200409.0,71.74,95.4593,,60.82,33.0,31.04,73.0,64.45
2024.0,ES,3200805.0,59.88,84.4552,,57.73,21.0,36.87,56.0,27.53
2024.0,RJ,3300902.0,55.69,77.7811,,42.88,51.0,33.06,64.0,19.91
2024.0,SP,3502309.0,54.25,91.556,0.0,58.45,46.0,68.37,13.0,78.04
2024.0,SP,3506607.0,67.3,96.6009,100.0,57.41,35.0,59.2,51.0,22.93
2024.0,SP,3516101.0,47.99,94.8936,,43.64,10.0,32.98,62.0,62.7
2024.0,SP,3519907.0,49.27,94.135,50.0,58.34,26.0,9.27,66.0,25.84
2024.0,SP,3527108.0,77.46,99.8927,,68.21,51.0,79.74,79.0,22.81
2024.0,SP,3533106.0,72.16,100.0,100.0,62.0,12.0,60.67,51.0,45.7
2024.0,SP,3536307.0,59.09,86.634,100.0,48.33,61.0,76.85,65.0,6.74
2024.0,SP,3547205.0,77.34,94.5143,100.0,67.1,57.0,20.32,75.0,100.0
2024.0,SP,3547908.0,59.46,85.1447,0.0,65.21,66.0,100.0,50.0,50.6
2024.0,SP,3553203.0,69.87,99.398,100.0,51.79,56.0,28.03,54.0,51.98
2024.0,SP,3555604.0,63.48,97.6522,,60.34,60.0,40.11,61.0,61.16
2024.0,PR,4104428.0,55.19,60.1125,,37.16,58.0,38.27,68.0,39.54
2024.0,PR,4106506.0,57.65,79.3201,,42.85,62.0,45.82,54.0,12.57
2024.0,PR,4107124.0,73.51,71.4549,,100.0,24.0,21.37,70.0,100.0
2024.0,PR,4108601.0,63.53,98.2498,,55.23,42.0,29.83,69.0,15.53
2024.0,PR,4115309.0,63.42,84.9969,,55.39,49.0,27.64,50.0,38.61
2024.0,PR,4117297.0,47.87,67.4585,50.0,17.03,51.0,13.55,41.0,46.73
2024.0,PR,4120150.0,61.75,62.4329,100.0,72.32,37.0,3.33,12.0,81.22
2024.0,PR,4123907.0,70.82,97.6302,,52.81,51.0,68.42,55.0,44.29
2024.0,PR,4124020.0,63.56,89.4112,100.0,49.94,49.0,58.42,53.0,18.18
2024.0,SC,4202438.0,52.72,43.6236,,43.95,37.0,23.29,64.0,55.28
2024.0,SC,4202875.0,83.07,74.3257,,69.83,66.0,100.0,49.0,100.0
2024.0,SC,4203402.0,54.67,64.9618,100.0,40.87,53.0,55.81,54.0,27.24
2024.0,SC,4205209.0,67.07,81.6548,100.0,65.47,31.0,25.93,66.0,59.04
2024.0,SC,4205506.0,67.24,87.6621,100.0,55.44,68.0,75.58,75.0,17.57
2024.0,SC,4210035.0,73.07,72.5789,100.0,78.75,55.0,52.86,42.0,67.44
2024.0,SC,4215687.0,58.31,55.0925,,37.73,41.0,21.66,38.0,58.55
2024.0,RS,4300554.0,70.49,90.0612,,68.19,25.0,60.02,37.0,100.0
2024.0,RS,4301602.0,59.87,98.1228,,59.63,46.0,40.17,77.0,19.28
2024.0,RS,4306130.0,54.15,53.6306,,20.5,22.0,77.52,76.0,60.42
2024.0,RS,4308052.0,49.64,77.8858,50.0,60.81,6.0,3.99,71.0,38.88
2024.0,RS,4308201.0,72.37,94.1818,100.0,71.61,51.0,44.56,78.0,32.84
2024.0,RS,4310850.0,58.31,76.1,100.0,53.59,14.0,14.48,65.0,25.97
2024.0,RS,4316428.0,55.68,91.8789,,20.72,15.0,30.55,68.0,59.31
2024.0,RS,4318101.0,32.89,71.8851,0.0,46.44,40.0,22.94,82.0,16.71
2024.0,RS,4318614.0,72.81,87.7188,,91.15,1.0,43.95,40.0,61.48
2024.0,RS,4319158.0,38.24,51.5353,50.0,51.2,51.0,73.85,83.0,27.79
2024.0,RS,4319364.0,53.73,87.2073,,11.46,39.0,25.82,62.0,55.83
2024.0,RS,4320305.0,69.42,91.434,100.0,48.95,53.0,73.85,22.0,38.31
2024.0,RS,4321451.0,74.34,97.6958,100.0,68.44,48.0,86.68,57.0,13.25
2024.0,RS,4321477.0,41.24,70.9967,,40.72,30.0,0.24,81.0,67.29
2024.0,RS,4322343.0,48.47,71.2723,,29.95,41.0,18.49,51.0,98.62
2024.0,RS,4322509.0,68.12,95.6143,100.0,64.84,57.0,70.05,80.0,23.45
2024.0,RS,4323358.0,43.82,63.1594,50.0,17.12,20.0,32.16,31.0,47.13
2024.0,RS,4323606.0,55.88,69.8179,,55.21,7.0,54.5,7.0,61.58
2024.0,MS,5004700.0,53.78,88.2307,100.0,58.49,51.0,6.26,73.0,21.95
2024.0,MS,5005103.0,52.72,58.2042,,55.01,40.0,2.62,48.0,82.87
2024.0,MT,5108857.0,47.36,72.6496,,68.23,33.0,39.97,71.0,27.19
2024.0,GO,5200209.0,38.12,75.3436,0.0,56.86,7.0,3.5,78.0,53.88
2024.0,GO,5202601.0,42.66,86.0938,,51.34,2.0,26.33,24.0,30.62
2024.0,GO,5203807.0,52.85,84.7364,,77.3,53.0,7.47,44.0,25.92
2024.0,GO,5204557.0,43.9,82.2145,,46.21,2.0,33.84,19.0,21.12
2024.0,GO,5210901.0,47.94,92.4421,50.0,60.79,55.0,20.52,61.0,18.43
2024.0,GO,5212253.0,52.38,67.1322,,60.4,6.0,13.32,49.0,70.13
2023.0,RO,1100296.0,51.1,64.6693,100.0,57.23,72.0,6.32,31.0,14.03
2023.0,RO,1101435.0,46.88,38.4487,,69.92,19.0,6.56,56.0,10.08
2023.0,PA,1504950.0,27.49,61.4266,,51.25,31.0,3.93,63.0,7.12
2023.0,TO,1702109.0,66.77,96.8444,,90.04,45.0,27.76,66.0,9.6
2023.0,MA,2102101.0,45.14,54.8162,100.0,40.18,62.0,0.08,67.0,3.66
2023.0,MA,2104206.0,24.95,64.2131,0.0,46.76,8.0,0.14,70.0,3.68
2023.0,MA,2106003.0,53.56,78.0291,,55.72,71.0,4.18,66.0,5.53
2023.0,MA,2106359.0,13.63,16.2139,,24.37,19.0,0.43,71.0,5.92
2023.0,MA,2106409.0,44.96,61.1224,100.0,47.88,14.0,2.04,58.0,6.09
2023.0,MA,2107100.0,44.95,55.4264,100.0,39.81,61.0,9.99,26.0,6.73
2023.0,MA,2110807.0,20.72,38.8515,,42.38,18.0,2.7,54.0,53.82
2023.0,PI,2201507.0,43.59,47.1276,,30.98,75.0,4.24,65.0,3.96
2023.0,RN,2414407.0,24.37,41.9925,0.0,49.08,41.0,0.33,82.0,3.78
2023.0,PB,2502003.0,53.42,83.8486,100.0,61.51,13.0,54.9,69.0,9.97
2023.0,PB,2507002.0,57.16,92.5518,100.0,67.66,24.0,9.43,81.0,3.48
2023.0,PB,2510808.0,66.59,97.6333,,82.72,72.0,25.56,58.0,12.11
2023.0,PB,2512036.0,46.44,88.7644,100.0,26.75,18.0,8.32,36.0,10.87
2023.0,PB,2512762.0,28.06,99.9999,0.0,10.78,73.0,0.54,37.0,17.58
2023.0,PE,2600054.0,65.41,99.9336,100.0,90.58,86.0,5.67,71.0,5.5
2023.0,PE,2609808.0,49.15,43.7464,100.0,73.85,68.0,14.55,4.0,4.59
2023.0,PE,2610004.0,59.69,94.878,100.0,74.22,82.0,5.31,43.0,7.25
2023.0,PE,2614402.0,32.99,89.7071,,44.21,84.0,11.63,9.0,11.99
2023.0,AL,2704302.0,68.95,99.9695,100.0,90.48,90.0,18.37,75.0,10.83
2023.0,AL,2705200.0,62.17,99.1058,,75.43,85.0,8.45,57.0,6.76
2023.0,AL,2706901.0,63.21,98.705,,78.11,88.0,2.76,77.0,8.83
2023.0,AL,2707404.0,28.64,86.3699,,37.3,35.0,1.52,55.0,8.96
2023.0,AL,2708105.0,27.33,74.0437,0.0,42.89,2.0,7.43,68.0,7.36
2023.0,SE,2806305.0,43.16,79.2932,100.0,20.14,27.0,2.82,52.0,4.59
2023.0,BA,2905008.0,56.3,69.4719,,73.75,44.0,95.03,60.0,3.71
2023.0,BA,2908705.0,45.86,54.7348,100.0,45.39,63.0,7.02,36.0,4.88
2023.0,BA,2908804.0,55.93,47.2775,100.0,81.33,74.0,61.42,5.0,14.42
2023.0,BA,2909703.0,45.72,71.7565,100.0,39.95,38.0,3.43,24.0,11.91
2023.0,BA,2922250.0,20.31,46.1804,,26.09,14.0,0.32,85.0,11.96
2023.0,BA,2927507.0,60.28,81.8993,,90.4,70.0,4.0,57.0,5.96
2023.0,BA,2929503.0,62.12,97.75,,70.9,83.0,13.7,58.0,7.63
2023.0,BA,2930402.0,47.13,79.7287,,40.72,54.0,2.6,20.0,6.94
2023.0,BA,2931509.0,55.05,92.9166,100.0,53.74,63.0,1.9,69.0,5.9
2023.0,MG,3102803.0,60.79,86.6775,,75.09,77.0,16.1,50.0,8.73
2023.0,MG,3103207.0,65.13,94.1298,100.0,75.82,67.0,11.55,80.0,28.65
2023.0,MG,3106655.0,35.03,86.8141,0.0,66.94,7.0,8.49,60.0,14.87
2023.0,MG,3108107.0,35.22,83.5375,0.0,62.55,37.0,10.51,57.0,11.21
2023.0,MG,3116159.0,30.32,60.8259,,71.33,5.0,4.76,62.0,11.8
2023.0,MG,3119302.0,62.78,83.9647,100.0,80.76,71.0,17.75,69.0,10.81
2023.0,MG,3121001.0,35.37,83.902,,68.56,2.0,22.04,30.0,15.24
2023.0,MG,3123809.0,50.9,86.1231,100.0,62.79,10.0,2.89,24.0,13.11
2023.0,MG,3147105.0,71.93,99.4224,,89.36,77.0,66.8,79.0,17.15
2023.0,MG,3148509.0,48.89,75.175,100.0,42.52,40.0,2.92,68.0,7.76
2023.0,MG,3148608.0,27.88,61.6925,,49.1,48.0,4.13,66.0,3.58
2023.0,MG,3160900.0,69.32,99.9547,,88.62,49.0,31.42,53.0,26.1
2023.0,MG,3161205.0,39.03,79.7908,,67.03,58.0,22.73,60.0,10.1
2023.0,MG,3162906.0,64.16,99.2315,,79.66,35.0,21.33,73.0,12.22
2023.0,MG,3167608.0,54.89,75.0993,,59.15,59.0,9.85,79.0,5.27
2023.0,ES,3200805.0,56.93,83.0883,,80.9,28.0,11.38,36.0,10.86
2023.0,ES,3201308.0,68.57,99.853,,90.35,62.0,21.38,89.0,9.84
2023.0,RJ,3302601.0,75.29,96.3457,100.0,90.4,85.0,39.98,90.0,79.37
2023.0,SP,3502754.0,69.64,99.9975,,90.23,71.0,17.94,88.0,19.35
2023.0,SP,3505609.0,65.75,99.7814,,76.82,65.0,84.68,81.0,3.89
2023.0,SP,3515350.0,55.7,72.682,,67.81,45.0,16.67,60.0,7.88
2023.0,SP,3521150.0,66.02,99.972,,90.46,71.0,93.35,84.0,18.48
2023.0,SP,3524709.0,72.47,100.0,,91.63,83.0,36.92,72.0,13.33
2023.0,SP,3525805.0,62.37,98.8183,,68.83,55.0,16.3,69.0,14.69
2023.0,SP,3526209.0,69.88,95.7613,100.0,90.51,60.0,36.25,69.0,13.68
2023.0,SP,3532868.0,35.62,92.746,,61.93,8.0,23.18,11.0,19.61
2023.0,SP,3534005.0,64.28,94.0439,100.0,90.24,84.0,8.99,36.0,17.46
2023.0,SP,3543006.0,55.51,91.7444,,64.69,16.0,0.58,78.0,14.53
2023.0,SP,3546801.0,69.37,98.2517,100.0,89.97,63.0,26.8,82.0,13.71
2023.0,SP,3547908.0,72.39,82.9996,100.0,81.92,91.0,57.16,66.0,57.77
2023.0,PR,4103206.0,61.03,92.55,100.0,72.18,70.0,8.98,60.0,15.82
2023.0,PR,4105904.0,67.54,98.6414,,80.85,48.0,31.61,89.0,9.1
2023.0,PR,4108809.0,64.09,94.3477,,84.65,81.0,10.73,64.0,9.73
2023.0,PR,4109302.0,54.45,80.861,,48.9,62.0,18.46,50.0,9.1
2023.0,PR,4118402.0,65.02,95.9674,100.0,86.67,76.0,25.03,38.0,5.21
2023.0,PR,4124202.0,40.89,91.7716,,64.88,57.0,17.75,66.0,16.71
2023.0,PR,4126603.0,61.08,93.2924,,64.09,61.0,19.56,85.0,4.56
2023.0,PR,4128500.0,63.72,95.1459,,90.28,35.0,16.7,72.0,41.42
2023.0,PR,4128658.0,57.18,79.8728,100.0,64.91,66.0,13.99,18.0,27.32
2023.0,SC,4202578.0,62.22,99.2842,,58.85,65.0,16.54,57.0,28.57
2023.0,SC,4202909.0,72.24,99.6649,,89.63,86.0,33.9,82.0,13.26
2023.0,SC,4211009.0,54.98,81.584,,54.74,35.0,26.3,46.0,6.21
2023.0,SC,4211306.0,73.56,99.9503,100.0,89.68,85.0,44.87,81.0,7.95
2023.0,SC,4211892.0,54.88,52.1587,100.0,59.71,81.0,14.39,56.0,28.21
2023.0,RS,4305173.0,52.13,72.603,100.0,60.3,16.0,13.82,60.0,9.08
2023.0,RS,4308607.0,72.32,99.4243,100.0,90.42,53.0,39.74,91.0,15.77
2023.0,RS,4309001.0,62.32,85.333,100.0,66.91,68.0,26.12,84.0,7.8
2023.0,RS,4309407.0,62.84,97.7847,,73.35,47.0,82.62,72.0,5.77
2023.0,RS,4311908.0,59.41,71.5283,100.0,48.53,70.0,30.5,61.0,33.74
2023.0,RS,4315107.0,61.39,89.8807,,69.87,64.0,16.31,80.0,8.38
2023.0,RS,4315172.0,59.66,74.6915,100.0,78.29,4.0,33.09,4.0,41.14
2023.0,RS,4316709.0,62.28,83.3441,,72.05,53.0,32.26,68.0,7.69
2023.0,RS,4318440.0,64.31,86.4765,,91.46,2.0,17.26,55.0,42.91
2023.0,RS,4320305.0,60.41,84.5937,,66.03,71.0,32.08,17.0,16.31
2023.0,RS,4320578.0,55.71,82.132,100.0,58.15,2.0,10.03,71.0,34.14
2023.0,RS,4322343.0,30.41,84.0082,,35.0,19.0,11.95,56.0,20.89
2023.0,RS,4322608.0,62.48,92.4512,100.0,73.13,66.0,11.85,94.0,7.89
2023.0,MT,5107305.0,63.51,80.0473,,83.08,66.0,25.39,73.0,6.99
2023.0,GO,5203104.0,18.38,31.0255,,34.6,5.0,1.2,73.0,12.43
2023.0,GO,5208707.0,73.69,99.9953,,90.9,89.0,36.69,92.0,12.36
2023.0,GO,5215231.0,62.57,99.944,100.0,73.3,67.0,15.17,68.0,5.22
2023.0,GO,5220702.0,23.88,46.2049,0.0,37.53,25.0,3.5,66.0,21.34
